id,created,answer_id,user_id,answer
2081,2025-06-20 19:55:00,2,456,1
2082,2025-06-21 04:55:00,3,456,1
2083,2025-06-20 20:55:00,4,456,1
2084,2025-06-12 04:28:00,1,457,1
2085,2025-06-11 18:28:00,2,457,2
2086,2025-06-11 04:28:00,3,457,1
2087,2025-06-11 09:28:00,4,457,2
2088,2025-06-11 09:28:00,5,457,1
2089,2025-06-16 09:19:00,1,458,1
2090,2025-06-16 00:19:00,2,458,2
2091,2025-06-16 01:19:00,3,458,2
2092,2025-06-16 13:19:00,4,458,2
2093,2025-06-16 11:19:00,5,458,2
2094,2025-06-19 23:22:00,1,459,1
2095,2025-06-19 04:22:00,2,459,2
2096,2025-06-20 01:22:00,3,459,1
2097,2025-06-19 11:22:00,4,459,2
2098,2025-06-11 03:28:00,1,460,2
2099,2025-06-11 01:28:00,2,460,2
2100,2025-06-11 08:28:00,3,460,1
2101,2025-06-11 09:28:00,4,460,1
2102,2025-06-11 01:28:00,5,460,2
2103,2025-06-12 09:04:00,1,461,2
2104,2025-06-13 05:04:00,2,461,1
2105,2025-06-12 15:04:00,3,461,1
2106,2025-06-12 22:04:00,4,461,1
2107,2025-06-13 05:04:00,5,461,1
2108,2025-06-28 11:39:00,1,462,2
2109,2025-06-28 17:39:00,2,462,1
2110,2025-06-28 15:39:00,3,462,1
2111,2025-06-28 23:39:00,4,462,1
2112,2025-06-28 04:39:00,5,462,2
2113,2025-06-13 17:37:00,1,463,2
2114,2025-06-13 14:37:00,2,463,1
2115,2025-06-14 08:37:00,3,463,2
2116,2025-06-13 14:37:00,4,463,2
2117,2025-06-14 11:37:00,5,463,2
2118,2025-06-27 00:57:00,1,464,2
2119,2025-06-27 22:57:00,2,464,1
2120,2025-06-27 13:57:00,3,464,2
2121,2025-06-27 21:57:00,4,464,2
2122,2025-06-30 21:41:00,1,465,1
2123,2025-07-01 06:41:00,3,465,1
2124,2025-07-01 04:41:00,4,465,2
2125,2025-07-01 13:41:00,5,465,2
2126,2025-06-21 05:32:00,1,466,2
2127,2025-06-21 06:32:00,2,466,2
2128,2025-06-21 10:32:00,3,466,2
2129,2025-06-21 01:32:00,4,466,2
2130,2025-06-20 15:32:00,5,466,2
2131,2025-06-03 01:06:00,1,467,2
2132,2025-06-03 00:06:00,2,467,2
2133,2025-06-03 09:06:00,3,467,1
2134,2025-06-02 15:06:00,4,467,2
2135,2025-06-02 16:06:00,5,467,1
2136,2025-06-27 14:45:00,1,468,2
2137,2025-06-27 18:45:00,2,468,2
2138,2025-06-27 17:45:00,4,468,2
2139,2025-06-27 20:45:00,5,468,2
2140,2025-06-22 00:02:00,1,469,1
2141,2025-06-22 04:02:00,2,469,1
2142,2025-06-22 01:02:00,3,469,2
2143,2025-06-21 05:02:00,4,469,1
2144,2025-06-16 10:33:00,1,470,1
2145,2025-06-16 03:33:00,2,470,1
2146,2025-06-16 08:33:00,3,470,2
2147,2025-06-16 07:33:00,5,470,1
2148,2025-06-06 12:23:00,1,471,2
2149,2025-06-06 17:23:00,2,471,2
2150,2025-06-07 09:23:00,3,471,1
2151,2025-06-07 08:23:00,4,471,1
2152,2025-06-06 16:23:00,5,471,2
2153,2025-06-14 02:49:00,1,472,1
2154,2025-06-14 02:49:00,2,472,1
2155,2025-06-14 03:49:00,3,472,2
2156,2025-06-13 20:49:00,4,472,1
2157,2025-06-13 20:49:00,5,472,1
2158,2025-06-21 00:50:00,1,473,2
2159,2025-06-20 21:50:00,2,473,2
2160,2025-06-20 16:50:00,3,473,1
2161,2025-06-20 11:50:00,4,473,2
2162,2025-06-12 01:21:00,1,474,2
2163,2025-06-12 00:21:00,2,474,1
2164,2025-06-11 10:21:00,3,474,2
2165,2025-06-11 20:21:00,4,474,1
2166,2025-06-11 19:21:00,5,474,2
2167,2025-06-23 11:18:00,1,475,2
2168,2025-06-23 12:18:00,2,475,2
2169,2025-06-23 02:18:00,3,475,1
2170,2025-06-23 06:18:00,4,475,1
2171,2025-06-23 06:18:00,5,475,2
2172,2025-06-29 21:58:00,1,476,1
2173,2025-06-29 06:58:00,2,476,2
2174,2025-06-29 14:58:00,4,476,1
2175,2025-06-29 00:58:00,5,476,1
2176,2025-06-05 16:05:00,1,477,1
2177,2025-06-05 15:05:00,2,477,1
2178,2025-06-06 09:05:00,3,477,2
2179,2025-06-05 21:05:00,4,477,1
2180,2025-06-06 05:05:00,5,477,2
2181,2025-06-05 22:19:00,1,478,1
2182,2025-06-06 08:19:00,2,478,2
2183,2025-06-06 04:19:00,3,478,2
2184,2025-06-05 23:19:00,4,478,2
2185,2025-06-05 20:19:00,5,478,2
2186,2025-06-24 02:25:00,1,479,2
2187,2025-06-24 14:25:00,2,479,2
2188,2025-06-24 17:25:00,3,479,1
2189,2025-06-24 00:25:00,4,479,2
2190,2025-06-24 10:25:00,5,479,2
2191,2025-06-23 22:19:00,1,480,1
2192,2025-06-23 06:19:00,2,480,1
2193,2025-06-24 01:19:00,3,480,2
2194,2025-06-23 09:19:00,5,480,1
2195,2025-06-22 01:52:00,1,481,1
2196,2025-06-22 05:52:00,3,481,2
2197,2025-06-21 16:52:00,4,481,1
2198,2025-06-22 09:52:00,5,481,1
2199,2025-06-24 21:43:00,1,482,1
2200,2025-06-24 08:43:00,2,482,1
2201,2025-06-24 05:43:00,3,482,2
2202,2025-06-24 20:43:00,4,482,2
2203,2025-06-04 10:42:00,1,483,1
2204,2025-06-04 06:42:00,2,483,1
2205,2025-06-04 19:42:00,3,483,1
2206,2025-06-03 21:42:00,4,483,2
2207,2025-06-04 11:42:00,5,483,2
2208,2025-06-12 13:23:00,1,484,2
2209,2025-06-12 17:23:00,2,484,1
2210,2025-06-12 19:23:00,3,484,1
2211,2025-06-12 23:23:00,4,484,1
2212,2025-06-12 12:23:00,5,484,1
2213,2025-06-08 08:49:00,1,485,2
2214,2025-06-07 13:49:00,2,485,1
2215,2025-06-07 18:49:00,3,485,1
2216,2025-06-07 21:49:00,4,485,2
2217,2025-06-07 14:49:00,5,485,1
2218,2025-06-08 10:09:00,1,486,2
2219,2025-06-09 00:09:00,2,486,1
2220,2025-06-09 02:09:00,3,486,2
2221,2025-06-09 04:09:00,4,486,2
2222,2025-06-09 02:09:00,5,486,2
2223,2025-06-28 17:32:00,1,487,2
2224,2025-06-28 22:32:00,2,487,1
2225,2025-06-28 07:32:00,3,487,2
2226,2025-06-28 14:32:00,4,487,2
2227,2025-06-28 12:32:00,5,487,1
2228,2025-06-28 08:56:00,1,488,2
2229,2025-06-28 20:56:00,2,488,2
2230,2025-06-28 21:56:00,3,488,1
2231,2025-06-28 08:56:00,4,488,2
2232,2025-06-28 06:56:00,5,488,1
2233,2025-06-23 04:56:00,1,489,2
2234,2025-06-22 10:56:00,2,489,2
2235,2025-06-23 02:56:00,3,489,2
2236,2025-06-22 15:56:00,4,489,2
2237,2025-06-23 04:56:00,5,489,2
2238,2025-06-06 07:24:00,1,490,2
2239,2025-06-06 11:24:00,2,490,2
2240,2025-06-06 07:24:00,3,490,1
2241,2025-06-05 21:24:00,4,490,2
2242,2025-06-06 01:24:00,5,490,1
2243,2025-06-07 17:49:00,1,491,1
2244,2025-06-07 09:49:00,2,491,2
2245,2025-06-07 18:49:00,3,491,1
2246,2025-06-07 14:49:00,5,491,1
2247,2025-06-29 16:46:00,1,492,1
2248,2025-06-29 08:46:00,2,492,2
2249,2025-06-29 13:46:00,3,492,1
2250,2025-06-29 23:46:00,5,492,1
2251,2025-06-15 10:43:00,1,493,1
2252,2025-06-15 07:43:00,2,493,1
2253,2025-06-15 09:43:00,3,493,2
2254,2025-06-15 06:43:00,4,493,2
2255,2025-06-14 13:43:00,5,493,1
2256,2025-06-15 21:18:00,1,494,1
2257,2025-06-15 20:18:00,2,494,1
2258,2025-06-16 13:18:00,3,494,2
2259,2025-06-16 12:18:00,4,494,1
2260,2025-06-16 15:18:00,5,494,1
2261,2025-06-26 17:14:00,1,495,2
2262,2025-06-26 20:14:00,2,495,1
2263,2025-06-26 20:14:00,3,495,2
2264,2025-06-26 14:14:00,4,495,2
2265,2025-06-11 05:57:00,1,496,1
2266,2025-06-11 11:57:00,2,496,2
2267,2025-06-11 04:57:00,4,496,2
2268,2025-06-10 20:57:00,5,496,2
2269,2025-06-13 13:36:00,1,497,2
2270,2025-06-13 06:36:00,2,497,2
2271,2025-06-13 04:36:00,3,497,2
2272,2025-06-13 14:36:00,4,497,2
2273,2025-06-13 00:36:00,5,497,1
2274,2025-06-15 19:49:00,1,498,2
2275,2025-06-15 14:49:00,2,498,1
2276,2025-06-16 06:49:00,3,498,2
2277,2025-06-15 23:49:00,4,498,2
2278,2025-06-16 02:49:00,5,498,1
2279,2025-06-17 16:10:00,1,499,1
2280,2025-06-18 05:10:00,2,499,2
2281,2025-06-18 05:10:00,3,499,2
2282,2025-06-17 22:10:00,4,499,1
2283,2025-06-17 17:10:00,5,499,2
2284,2025-06-27 19:08:00,1,500,2
2285,2025-06-27 00:08:00,2,500,1
2286,2025-06-27 11:08:00,3,500,2
2287,2025-06-27 08:08:00,4,500,2
2288,2025-06-27 03:08:00,5,500,2
2289,2025-06-03 05:30:00,1,501,2
2290,2025-06-03 06:30:00,2,501,2
2291,2025-06-03 06:30:00,3,501,2
2292,2025-06-03 14:30:00,4,501,2
2293,2025-06-02 20:30:00,5,501,2
2294,2025-06-18 16:45:00,1,502,2
2295,2025-06-18 07:45:00,2,502,2
2296,2025-06-18 03:45:00,3,502,1
2297,2025-06-19 01:45:00,4,502,2
2298,2025-06-18 14:45:00,5,502,1
2299,2025-06-28 15:18:00,1,503,2
2300,2025-06-29 02:18:00,2,503,1
2301,2025-06-28 22:18:00,3,503,2
2302,2025-06-28 10:18:00,5,503,1
2303,2025-06-06 23:28:00,1,504,2
2304,2025-06-06 09:28:00,2,504,2
2305,2025-06-07 06:28:00,3,504,2
2306,2025-06-07 03:28:00,4,504,2
2307,2025-06-06 09:28:00,5,504,2
2308,2025-06-06 00:05:00,1,505,2
2309,2025-06-05 16:05:00,2,505,2
2310,2025-06-06 12:05:00,3,505,1
2311,2025-06-06 13:05:00,4,505,2
2312,2025-06-09 08:56:00,1,506,2
2313,2025-06-09 07:56:00,2,506,1
2314,2025-06-09 00:56:00,3,506,2
2315,2025-06-08 23:56:00,4,506,1
2316,2025-06-09 14:56:00,5,506,1
2317,2025-06-02 11:03:00,1,507,2
2318,2025-06-02 00:03:00,2,507,2
2319,2025-06-01 19:03:00,3,507,1
2320,2025-06-01 20:03:00,4,507,2
2321,2025-06-01 19:03:00,5,507,2
2322,2025-06-13 06:24:00,1,508,1
2323,2025-06-13 03:24:00,2,508,2
2324,2025-06-12 22:24:00,3,508,1
2325,2025-06-12 08:24:00,4,508,2
2326,2025-06-12 20:24:00,5,508,1
2327,2025-06-12 17:01:00,2,509,2
2328,2025-06-12 17:01:00,3,509,1
2329,2025-06-13 01:01:00,4,509,1
2330,2025-06-05 15:41:00,1,510,1
2331,2025-06-05 00:41:00,2,510,2
2332,2025-06-05 04:41:00,3,510,1
2333,2025-06-05 11:41:00,4,510,2
2334,2025-06-05 21:41:00,5,510,1
2335,2025-06-05 06:02:00,1,511,1
2336,2025-06-05 14:02:00,2,511,2
2337,2025-06-06 02:02:00,3,511,2
2338,2025-06-05 13:02:00,5,511,1
2339,2025-06-28 03:44:00,1,512,1
2340,2025-06-28 01:44:00,2,512,2
2341,2025-06-27 22:44:00,3,512,2
2342,2025-06-28 11:44:00,4,512,1
2343,2025-06-28 09:44:00,5,512,2
2344,2025-06-26 20:30:00,1,513,1
2345,2025-06-26 02:30:00,2,513,1
2346,2025-06-26 01:30:00,3,513,1
2347,2025-06-25 23:30:00,4,513,1
2348,2025-06-26 00:30:00,5,513,2
2349,2025-06-01 09:01:00,1,514,1
2350,2025-06-01 07:01:00,2,514,2
2351,2025-06-01 08:01:00,4,514,2
2352,2025-06-01 16:01:00,5,514,1
2353,2025-06-27 16:35:00,1,515,1
2354,2025-06-28 03:35:00,2,515,1
2355,2025-06-27 18:35:00,3,515,2
2356,2025-06-27 10:35:00,4,515,2
2357,2025-06-27 07:35:00,5,515,1
2358,2025-06-21 08:27:00,1,516,1
2359,2025-06-20 22:27:00,2,516,1
2360,2025-06-21 03:27:00,4,516,2
2361,2025-06-20 22:27:00,5,516,1
2362,2025-06-10 18:19:00,1,517,2
2363,2025-06-10 10:19:00,2,517,2
2364,2025-06-10 19:19:00,3,517,2
2365,2025-06-10 10:19:00,4,517,2
2366,2025-06-10 16:19:00,5,517,1
2367,2025-06-09 09:40:00,1,518,2
2368,2025-06-09 11:40:00,2,518,1
2369,2025-06-09 01:40:00,3,518,2
2370,2025-06-08 21:40:00,4,518,2
2371,2025-06-08 20:40:00,5,518,1
2372,2025-06-15 06:07:00,1,519,1
2373,2025-06-15 17:07:00,2,519,1
2374,2025-06-15 08:07:00,3,519,2
2375,2025-06-15 15:07:00,4,519,1
2376,2025-06-15 07:07:00,5,519,1
2377,2025-06-17 16:34:00,1,520,1
2378,2025-06-16 22:34:00,2,520,1
2379,2025-06-17 01:34:00,3,520,2
2380,2025-06-17 06:34:00,4,520,2
2381,2025-06-16 19:34:00,5,520,1
2382,2025-06-18 09:15:00,1,521,1
2383,2025-06-17 22:15:00,2,521,2
2384,2025-06-18 06:15:00,3,521,1
2385,2025-06-17 18:15:00,4,521,2
2386,2025-06-10 15:00:00,1,522,1
2387,2025-06-11 02:00:00,3,522,2
2388,2025-06-11 08:00:00,4,522,1
2389,2025-06-11 04:00:00,5,522,2
2390,2025-06-09 15:26:00,1,523,2
2391,2025-06-08 21:26:00,3,523,2
2392,2025-06-09 12:26:00,4,523,1
2393,2025-06-09 10:26:00,5,523,1
2394,2025-06-22 06:33:00,1,524,1
2395,2025-06-23 01:33:00,2,524,1
2396,2025-06-22 11:33:00,3,524,1
2397,2025-06-22 10:33:00,4,524,1
2398,2025-06-22 11:33:00,5,524,2
2399,2025-06-04 06:34:00,1,525,2
2400,2025-06-03 20:34:00,2,525,2
2401,2025-06-04 13:34:00,3,525,1
2402,2025-06-03 17:34:00,4,525,2
2403,2025-06-03 22:34:00,5,525,1
2404,2025-06-18 13:01:00,1,526,1
2405,2025-06-18 00:01:00,2,526,1
2406,2025-06-17 17:01:00,3,526,2
2407,2025-06-18 04:01:00,4,526,1
2408,2025-06-18 11:01:00,5,526,2
2409,2025-06-16 07:40:00,1,527,2
2410,2025-06-16 18:40:00,2,527,2
2411,2025-06-16 09:40:00,3,527,2
2412,2025-06-16 06:40:00,4,527,2
2413,2025-06-16 16:40:00,5,527,2
2414,2025-06-13 05:47:00,1,528,2
2415,2025-06-12 16:47:00,2,528,1
2416,2025-06-12 21:47:00,3,528,1
2417,2025-06-12 15:47:00,5,528,2
2418,2025-06-26 05:22:00,1,529,2
2419,2025-06-26 13:22:00,2,529,2
2420,2025-06-26 19:22:00,3,529,1
2421,2025-06-23 12:06:00,1,530,1
2422,2025-06-23 17:06:00,2,530,1
2423,2025-06-23 02:06:00,3,530,2
2424,2025-06-23 20:06:00,4,530,1
2425,2025-06-23 12:06:00,5,530,1
2426,2025-06-24 21:08:00,1,531,1
2427,2025-06-25 02:08:00,2,531,1
2428,2025-06-24 13:08:00,3,531,1
2429,2025-06-25 05:08:00,4,531,1
2430,2025-06-25 10:08:00,5,531,1
2431,2025-06-19 05:52:00,1,532,2
2432,2025-06-18 18:52:00,2,532,1
2433,2025-06-19 02:52:00,5,532,2
2434,2025-06-28 11:29:00,1,533,2
2435,2025-06-28 06:29:00,2,533,1
2436,2025-06-28 19:29:00,3,533,2
2437,2025-06-28 20:29:00,4,533,1
2438,2025-06-28 10:29:00,5,533,1
2439,2025-06-17 01:11:00,1,534,1
2440,2025-06-17 01:11:00,2,534,2
2441,2025-06-17 02:11:00,3,534,1
2442,2025-06-17 04:11:00,5,534,1
2443,2025-06-04 01:49:00,1,535,1
2444,2025-06-04 02:49:00,2,535,2
2445,2025-06-03 22:49:00,3,535,1
2446,2025-06-04 14:49:00,4,535,1
2447,2025-06-04 17:49:00,5,535,2
2448,2025-06-02 23:12:00,1,536,2
2449,2025-06-03 02:12:00,2,536,2
2450,2025-06-03 09:12:00,3,536,2
2451,2025-06-07 09:20:00,1,537,1
2452,2025-06-07 14:20:00,2,537,1
2453,2025-06-07 23:20:00,3,537,2
2454,2025-06-07 08:20:00,4,537,1
2455,2025-06-08 00:20:00,5,537,2
2456,2025-06-18 09:52:00,1,538,2
2457,2025-06-18 01:52:00,2,538,2
2458,2025-06-17 15:52:00,3,538,2
2459,2025-06-18 11:52:00,4,538,2
2460,2025-06-09 11:48:00,1,539,2
2461,2025-06-09 09:48:00,2,539,2
2462,2025-06-09 04:48:00,3,539,2
2463,2025-06-09 16:48:00,4,539,1
2464,2025-06-09 22:48:00,5,539,2
2465,2025-06-11 11:55:00,1,540,2
2466,2025-06-11 05:55:00,2,540,2
2467,2025-06-11 08:55:00,3,540,2
2468,2025-06-10 14:55:00,4,540,1
2469,2025-06-10 14:55:00,5,540,1
2470,2025-06-29 17:21:00,1,541,2
2471,2025-06-29 18:21:00,2,541,1
2472,2025-06-29 10:21:00,3,541,2
2473,2025-06-29 12:21:00,4,541,1
2474,2025-06-27 07:27:00,1,542,2
2475,2025-06-26 11:27:00,2,542,1
2476,2025-06-26 11:27:00,3,542,2
2477,2025-06-27 00:27:00,4,542,1
2478,2025-06-26 19:27:00,5,542,2
2479,2025-06-25 01:57:00,1,543,2
2480,2025-06-24 21:57:00,2,543,2
2481,2025-06-24 15:57:00,3,543,2
2482,2025-06-25 10:57:00,4,543,2
2483,2025-06-24 19:57:00,5,543,1
2484,2025-06-11 22:31:00,1,544,2
2485,2025-06-12 05:31:00,2,544,2
2486,2025-06-11 10:31:00,3,544,2
2487,2025-06-12 00:31:00,5,544,1
2488,2025-06-13 01:17:00,1,545,1
2489,2025-06-12 18:17:00,2,545,2
2490,2025-06-13 07:17:00,3,545,1
2491,2025-06-12 22:17:00,4,545,2
2492,2025-06-24 23:05:00,1,546,2
2493,2025-06-25 13:05:00,2,546,1
2494,2025-06-24 16:05:00,4,546,1
2495,2025-06-25 05:05:00,5,546,2
2496,2025-06-27 22:34:00,1,547,1
2497,2025-06-28 03:34:00,2,547,1
2498,2025-06-27 07:34:00,3,547,2
2499,2025-06-27 15:34:00,5,547,2
2500,2025-06-04 14:20:00,1,548,1
2501,2025-06-05 01:20:00,2,548,2
2502,2025-06-04 04:20:00,3,548,2
2503,2025-06-04 03:20:00,5,548,1
2504,2025-06-11 11:38:00,1,549,2
2505,2025-06-10 21:38:00,2,549,1
2506,2025-06-10 21:38:00,3,549,2
2507,2025-06-10 20:38:00,4,549,1
2508,2025-06-10 21:38:00,5,549,1
2509,2025-06-07 13:28:00,1,550,2
2510,2025-06-07 15:28:00,2,550,1
2511,2025-06-07 14:28:00,3,550,2
2512,2025-06-07 10:28:00,4,550,2
2513,2025-06-07 09:28:00,5,550,2
2514,2025-06-03 10:55:00,1,551,1
2515,2025-06-03 10:55:00,2,551,1
2516,2025-06-03 03:55:00,3,551,2
2517,2025-06-03 21:55:00,4,551,1
2518,2025-06-03 17:55:00,5,551,1
2519,2025-06-21 05:17:00,1,552,2
2520,2025-06-20 16:17:00,2,552,1
2521,2025-06-21 11:17:00,3,552,1
2522,2025-06-21 07:17:00,4,552,1
2523,2025-06-21 03:17:00,5,552,2
2524,2025-06-26 03:04:00,1,553,1
2525,2025-06-26 15:04:00,2,553,1
2526,2025-06-26 16:04:00,3,553,1
2527,2025-06-26 12:04:00,4,553,1
2528,2025-06-13 19:32:00,1,554,1
2529,2025-06-14 02:32:00,2,554,2
2530,2025-06-13 15:32:00,3,554,2
2531,2025-06-14 01:32:00,4,554,2
2532,2025-06-14 08:32:00,5,554,2
2533,2025-06-22 23:01:00,1,555,2
2534,2025-06-22 22:01:00,2,555,2
2535,2025-06-23 00:01:00,3,555,1
2536,2025-06-22 16:01:00,4,555,1
2537,2025-06-22 07:01:00,5,555,1
2538,2025-06-21 20:50:00,1,556,1
2539,2025-06-21 04:50:00,2,556,1
2540,2025-06-20 21:50:00,3,556,2
2541,2025-06-21 07:50:00,4,556,1
2542,2025-06-21 09:50:00,5,556,2
2543,2025-06-05 14:15:00,1,557,2
2544,2025-06-05 12:15:00,2,557,1
2545,2025-06-05 13:15:00,3,557,1
2546,2025-06-05 10:15:00,4,557,2
2547,2025-06-05 10:15:00,5,557,2
2548,2025-06-12 22:24:00,1,558,1
2549,2025-06-13 11:24:00,2,558,1
2550,2025-06-12 11:24:00,3,558,1
2551,2025-06-12 22:24:00,5,558,1
2552,2025-06-03 11:09:00,1,559,1
2553,2025-06-03 07:09:00,2,559,2
2554,2025-06-03 13:09:00,3,559,2
2555,2025-06-13 06:28:00,1,560,2
2556,2025-06-12 17:28:00,2,560,2
2557,2025-06-13 08:28:00,3,560,1
2558,2025-06-13 05:28:00,4,560,1
2559,2025-06-20 04:33:00,1,561,1
2560,2025-06-19 18:33:00,2,561,1
2561,2025-06-19 21:33:00,3,561,1
2562,2025-06-19 13:33:00,4,561,2
2563,2025-06-20 01:33:00,5,561,1
2564,2025-06-12 01:17:00,1,562,1
2565,2025-06-12 15:17:00,2,562,1
2566,2025-06-04 17:47:00,1,563,2
2567,2025-06-04 03:47:00,2,563,1
2568,2025-06-04 11:47:00,3,563,1
2569,2025-06-04 15:47:00,4,563,1
2570,2025-06-04 01:47:00,5,563,2
2571,2025-06-18 03:58:00,1,564,1
2572,2025-06-17 14:58:00,2,564,2
2573,2025-06-18 06:58:00,3,564,2
2574,2025-06-18 08:58:00,4,564,1
2575,2025-06-17 16:58:00,5,564,2
2576,2025-06-09 17:45:00,1,565,2
2577,2025-06-09 20:45:00,2,565,1
2578,2025-06-09 23:45:00,3,565,1
2579,2025-06-09 23:45:00,4,565,2
2580,2025-06-10 08:45:00,5,565,2
2581,2025-06-21 07:44:00,1,566,1
2582,2025-06-20 10:44:00,2,566,1
2583,2025-06-20 18:44:00,3,566,1
2584,2025-06-21 08:44:00,4,566,1
2585,2025-06-20 10:44:00,5,566,2
2586,2025-06-16 17:07:00,1,567,1
2587,2025-06-17 03:07:00,2,567,2
2588,2025-06-16 22:07:00,3,567,1
2589,2025-06-17 03:07:00,4,567,1
2590,2025-06-03 19:11:00,1,568,1
2591,2025-06-03 16:11:00,2,568,1
2592,2025-06-04 08:11:00,3,568,1
2593,2025-06-04 02:11:00,4,568,1
2594,2025-06-15 11:51:00,1,569,1
2595,2025-06-15 23:51:00,2,569,2
2596,2025-06-15 13:51:00,5,569,2
2597,2025-06-28 14:42:00,1,570,1
2598,2025-06-28 18:42:00,2,570,2
2599,2025-06-29 08:42:00,3,570,2
2600,2025-06-29 06:42:00,4,570,2
2601,2025-06-28 10:42:00,5,570,2
2602,2025-06-04 05:34:00,1,571,2
2603,2025-06-03 23:34:00,2,571,2
2604,2025-06-03 17:34:00,3,571,2
2605,2025-06-04 17:34:00,4,571,2
2606,2025-06-04 15:34:00,5,571,1
2607,2025-06-10 08:45:00,1,572,1
2608,2025-06-10 20:45:00,2,572,1
2609,2025-06-10 15:45:00,3,572,1
2610,2025-06-11 02:45:00,5,572,2
2611,2025-06-24 05:11:00,1,573,2
2612,2025-06-24 04:11:00,2,573,1
2613,2025-06-24 08:11:00,3,573,1
2614,2025-06-24 11:11:00,5,573,1
2615,2025-06-17 08:07:00,1,574,2
2616,2025-06-17 10:07:00,2,574,1
2617,2025-06-17 19:07:00,3,574,1
2618,2025-06-18 05:07:00,4,574,1
2619,2025-06-18 02:07:00,5,574,2
2620,2025-06-26 08:15:00,1,575,2
2621,2025-06-26 05:15:00,2,575,1
2622,2025-06-27 03:15:00,3,575,2
2623,2025-06-26 04:15:00,4,575,1
2624,2025-06-26 12:15:00,5,575,1
2625,2025-06-01 17:35:00,1,576,1
2626,2025-06-01 15:35:00,2,576,2
2627,2025-06-01 18:35:00,3,576,1
2628,2025-06-01 21:35:00,4,576,2
2629,2025-06-02 01:35:00,5,576,1
2630,2025-06-16 12:08:00,1,577,2
2631,2025-06-15 21:08:00,2,577,2
2632,2025-06-16 14:08:00,3,577,1
2633,2025-06-16 10:08:00,4,577,1
2634,2025-06-15 22:08:00,5,577,2
2635,2025-06-03 06:19:00,1,578,1
2636,2025-06-03 02:19:00,2,578,2
2637,2025-06-03 03:19:00,3,578,2
2638,2025-06-03 05:19:00,4,578,1
2639,2025-06-03 03:19:00,5,578,1
2640,2025-06-24 14:30:00,1,579,2
2641,2025-06-24 18:30:00,2,579,2
2642,2025-06-24 22:30:00,3,579,1
2643,2025-06-24 18:30:00,4,579,2
2644,2025-06-24 19:30:00,5,579,2
2645,2025-06-25 17:52:00,1,580,2
2646,2025-06-26 00:52:00,2,580,1
2647,2025-06-26 09:52:00,3,580,1
2648,2025-06-25 21:52:00,5,580,1
2649,2025-06-05 10:41:00,1,581,2
2650,2025-06-05 14:41:00,2,581,1
2651,2025-06-06 08:41:00,3,581,1
2652,2025-06-06 06:41:00,5,581,2
2653,2025-06-16 09:33:00,1,582,2
2654,2025-06-16 11:33:00,2,582,2
2655,2025-06-16 09:33:00,3,582,2
2656,2025-06-16 07:33:00,4,582,2
2657,2025-06-16 13:33:00,5,582,1
2658,2025-06-30 15:40:00,1,583,1
2659,2025-06-30 16:40:00,2,583,2
2660,2025-06-30 10:40:00,3,583,2
2661,2025-06-30 02:40:00,4,583,1
2662,2025-06-30 08:40:00,5,583,1
2663,2025-06-25 18:27:00,1,584,2
2664,2025-06-26 04:27:00,2,584,2
2665,2025-06-25 10:27:00,3,584,2
2666,2025-06-25 09:27:00,4,584,2
2667,2025-06-28 15:53:00,1,585,1
2668,2025-06-28 13:53:00,2,585,1
2669,2025-06-29 00:53:00,3,585,1
2670,2025-06-28 19:53:00,4,585,1
2671,2025-06-28 11:53:00,5,585,2
2672,2025-06-06 08:10:00,1,586,1
2673,2025-06-06 00:10:00,2,586,2
2674,2025-06-06 09:10:00,3,586,1
2675,2025-06-05 11:10:00,4,586,1
2676,2025-06-05 10:10:00,5,586,2
2677,2025-07-01 08:14:00,1,587,2
2678,2025-07-01 02:14:00,2,587,1
2679,2025-07-01 00:14:00,3,587,2
2680,2025-07-01 08:14:00,4,587,2
2681,2025-07-01 20:14:00,5,587,1
2682,2025-06-17 12:54:00,1,588,1
2683,2025-06-17 13:54:00,2,588,1
2684,2025-06-18 02:54:00,3,588,2
2685,2025-06-18 02:54:00,4,588,2
2686,2025-06-08 03:35:00,1,589,1
2687,2025-06-08 00:35:00,2,589,2
2688,2025-06-07 21:35:00,3,589,1
2689,2025-06-08 11:35:00,4,589,2
2690,2025-06-08 20:35:00,5,589,1
2691,2025-06-21 20:39:00,1,590,2
2692,2025-06-21 14:39:00,2,590,2
2693,2025-06-22 00:39:00,3,590,2
2694,2025-06-17 22:10:00,1,591,1
2695,2025-06-18 05:10:00,2,591,2
2696,2025-06-17 23:10:00,3,591,1
2697,2025-06-18 18:10:00,5,591,1
2698,2025-06-19 19:10:00,1,592,1
2699,2025-06-19 22:10:00,2,592,2
2700,2025-06-19 12:10:00,4,592,1
2701,2025-06-19 20:10:00,5,592,1
2702,2025-06-25 00:21:00,1,593,1
2703,2025-06-25 17:21:00,2,593,2
2704,2025-06-25 08:21:00,3,593,2
2705,2025-06-25 18:21:00,4,593,2
2706,2025-06-25 05:21:00,5,593,1
2707,2025-06-19 20:52:00,1,594,1
2708,2025-06-19 01:52:00,2,594,2
2709,2025-06-19 16:52:00,3,594,2
2710,2025-06-19 23:52:00,4,594,2
2711,2025-06-19 11:52:00,5,594,2
2712,2025-06-03 14:41:00,1,595,2
2713,2025-06-03 05:41:00,2,595,2
2714,2025-06-03 18:41:00,3,595,1
2715,2025-06-03 09:41:00,4,595,1
